frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
302, 0, 6.020, 0.88, 1, -80.0, -134.8, 969.5, 0.679, -0.041, -0.269, 1.89, 0.22, 3.21, 0.00, 0.07, 0.07, 0.00, 1.79, 0.00, 0.00, 0.91, 0.60, 0.37, 0.49, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
303, 0, 6.040, 0.88, 1, -76.9, -135.6, 976.0, 0.651, -0.033, -0.278, 1.61, 0.03, 3.23, 0.00, 0.16, 0.07, 0.00, 1.78, 0.00, 0.00, 1.16, 0.88, 0.67, 0.74, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
304, 0, 6.060, 0.88, 1, -73.7, -134.9, 971.2, 0.625, -0.022, -0.284, 1.36, 0.00, 3.34, 0.00, 0.23, 0.04, 0.00, 1.83, 0.00, 0.01, 1.28, 1.06, 0.87, 0.85, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
305, 0, 6.080, 0.88, 1, -72.4, -135.4, 974.9, 0.623, 0.002, -0.294, 1.20, 0.00, 3.41, 0.00, 0.21, 0.00, 0.00, 1.75, 0.00, 0.03, 1.36, 1.22, 1.07, 0.76, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
306, 0, 6.100, 0.98, 1, -71.4, -134.5, 971.0, 0.625, 0.017, -0.293, 1.14, 0.00, 3.44, 0.00, 0.15, 0.00, 0.00, 1.81, 0.01, 0.03, 1.31, 1.18, 1.03, 0.50, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
307, 0, 6.120, 0.98, 1, -71.0, -133.8, 966.6, 0.641, 0.048, -0.301, 1.12, 0.00, 3.35, 0.00, 0.08, 0.00, 0.11, 1.80, 0.01, 0.02, 1.14, 0.99, 0.85, 0.22, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
308, 0, 6.140, 0.98, 1, -71.5, -132.7, 961.7, 0.627, 0.074, -0.304, 1.15, 0.00, 3.20, 0.00, 0.03, 0.00, 0.27, 1.79, 0.01, 0.00, 1.02, 0.88, 0.55, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
309, 0, 6.160, 0.98, 1, -72.3, -130.6, 952.3, 0.650, 0.103, -0.310, 1.20, 0.00, 3.09, 0.00, 0.00, 0.00, 0.38, 1.68, 0.00, 0.00, 0.88, 0.88, 0.41, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
310, 0, 6.180, 0.98, 1, -72.8, -127.9, 939.5, 0.617, 0.090, -0.303, 1.35, 0.00, 2.98, 0.00, 0.00, 0.00, 0.39, 1.49, 0.00, 0.11, 0.66, 0.84, 0.22, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
311, 0, 6.200, 0.88, 1, -74.3, -127.1, 940.5, 0.630, 0.121, -0.317, 1.54, 0.00, 2.78, 0.03, 0.00, 0.00, 0.24, 1.23, 0.00, 0.23, 0.43, 0.75, 0.13, 0.02, 0.04, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
312, 0, 6.220, 0.88, 1, -75.9, -127.1, 944.8, 0.617, 0.141, -0.317, 1.86, 0.00, 2.61, 0.14, 0.00, 0.00, 0.12, 0.92, 0.00, 0.23, 0.26, 0.50, 0.00, 0.00, 0.14, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
313, 0, 6.240, 0.88, 1, -77.0, -127.3, 949.0, 0.625, 0.164, -0.319, 2.07, 0.12, 2.47, 0.24, 0.00, 0.00, 0.00, 0.73, 0.00, 0.12, 0.19, 0.48, 0.00, 0.00, 0.25, 0.16, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
314, 0, 6.260, 0.88, 1, -77.6, -127.5, 952.8, 0.655, 0.196, -0.329, 2.23, 0.29, 2.46, 0.33, 0.00, 0.00, 0.00, 0.71, 0.00, 0.00, 0.28, 0.50, 0.00, 0.00, 0.30, 0.16, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
315, 0, 6.280, 0.88, 1, -78.4, -127.8, 956.6, 0.661, 0.227, -0.335, 2.32, 0.43, 2.40, 0.29, 0.00, 0.00, 0.00, 0.73, 0.00, 0.00, 0.16, 0.57, 0.00, 0.00, 0.26, 0.22, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
316, 0, 6.300, 0.88, 1, -78.3, -127.5, 955.2, 0.664, 0.229, -0.331, 2.22, 0.39, 2.38, 0.25, 0.00, 0.00, 0.00, 0.81, 0.00, 0.05, 0.22, 0.59, 0.00, 0.00, 0.15, 0.06, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
317, 0, 6.320, 0.88, 1, -78.1, -127.9, 957.3, 0.659, 0.221, -0.325, 2.11, 0.29, 2.43, 0.15, 0.00, 0.00, 0.00, 0.82, 0.00, 0.05, 0.08, 0.54, 0.00, 0.00, 0.06, 0.05, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
318, 0, 6.340, 0.88, 1, -77.7, -128.4, 959.7, 0.645, 0.226, -0.326, 1.91, 0.19, 2.50, 0.08, 0.00, 0.00, 0.00, 0.79, 0.00, 0.05, 0.08, 0.52, 0.00, 0.00, 0.04, 0.02, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
319, 0, 6.360, 0.88, 1, -76.3, -128.7, 960.6, 0.632, 0.203, -0.322, 1.89, 0.11, 2.60, 0.03, 0.00, 0.00, 0.00, 0.74, 0.00, 0.02, 0.02, 0.52, 0.00, 0.02, 0.04, 0.02, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
320, 0, 6.380, 0.88, 1, -74.2, -128.1, 957.6, 0.641, 0.180, -0.318, 1.84, 0.14, 2.66, 0.06, 0.00, 0.00, 0.03, 0.68, 0.00, 0.10, 0.01, 0.44, 0.00, 0.08, 0.04, 0.02, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
321, 0, 6.400, 0.88, 1, -71.7, -127.1, 949.5, 0.645, 0.155, -0.308, 1.89, 0.26, 2.80, 0.12, 0.00, 0.00, 0.09, 0.68, 0.00, 0.09, 0.12, 0.36, 0.00, 0.08, 0.03, 0.10, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
322, 0, 6.420, 0.98, 1, -70.8, -127.9, 953.5, 0.671, 0.157, -0.310, 1.87, 0.51, 2.89, 0.18, 0.00, 0.00, 0.11, 0.65, 0.00, 0.14, 0.36, 0.32, 0.00, 0.09, 0.09, 0.09, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
323, 0, 6.440, 0.98, 1, -69.6, -128.1, 954.0, 0.671, 0.145, -0.302, 1.79, 0.74, 2.99, 0.20, 0.00, 0.00, 0.15, 0.75, 0.00, 0.12, 0.55, 0.36, 0.06, 0.06, 0.20, 0.11, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
324, 0, 6.460, 0.98, 1, -69.1, -128.8, 956.0, 0.684, 0.138, -0.297, 1.66, 0.73, 3.06, 0.15, 0.00, 0.00, 0.17, 0.76, 0.00, 0.25, 0.60, 0.39, 0.10, 0.18, 0.26, 0.10, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
325, 0, 6.480, 0.98, 1, -69.1, -129.2, 955.8, 0.677, 0.137, -0.291, 1.66, 0.73, 3.12, 0.15, 0.00, 0.00, 0.25, 0.76, 0.00, 0.24, 0.46, 0.33, 0.17, 0.21, 0.36, 0.22, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
326, 0, 6.500, 0.98, 1, -69.5, -129.6, 957.1, 0.670, 0.146, -0.291, 1.62, 0.59, 3.05, 0.14, 0.00, 0.00, 0.18, 0.70, 0.00, 0.20, 0.48, 0.27, 0.11, 0.35, 0.32, 0.30, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
327, 0, 6.520, 0.88, 1, -70.1, -129.8, 958.3, 0.670, 0.156, -0.289, 1.68, 0.77, 2.95, 0.26, 0.00, 0.00, 0.20, 0.73, 0.00, 0.20, 0.34, 0.15, 0.08, 0.35, 0.30, 0.28, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
328, 0, 6.540, 0.88, 1, -70.6, -129.7, 958.6, 0.672, 0.169, -0.293, 1.64, 0.79, 2.83, 0.24, 0.00, 0.00, 0.19, 0.64, 0.00, 0.24, 0.31, 0.08, 0.07, 0.33, 0.24, 0.22, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
329, 0, 6.560, 0.88, 1, -70.9, -129.4, 957.3, 0.689, 0.187, -0.299, 1.69, 0.98, 2.89, 0.25, 0.00, 0.00, 0.36, 0.56, 0.00, 0.24, 0.09, 0.00, 0.13, 0.18, 0.27, 0.14, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
330, 0, 6.580, 0.88, 1, -71.2, -128.9, 956.4, 0.695, 0.203, -0.298, 1.56, 0.88, 3.01, 0.35, 0.00, 0.00, 0.38, 0.45, 0.00, 0.25, 0.22, 0.00, 0.16, 0.16, 0.33, 0.31, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
331, 0, 6.600, 0.98, 1, -71.2, -128.3, 951.0, 0.677, 0.201, -0.298, 1.48, 0.80, 3.07, 0.65, 0.00, 0.00, 0.41, 0.39, 0.00, 0.28, 0.19, 0.00, 0.09, 0.15, 0.37, 0.51, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
332, 0, 6.620, 0.88, 1, -71.3, -127.8, 947.7, 0.716, 0.215, -0.306, 1.45, 0.61, 3.07, 0.93, 0.00, 0.00, 0.37, 0.33, 0.00, 0.32, 0.30, 0.03, 0.03, 0.15, 0.49, 0.73, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
333, 0, 6.640, 0.88, 1, -71.9, -128.3, 949.5, 0.704, 0.211, -0.304, 1.43, 0.58, 3.04, 1.00, 0.00, 0.00, 0.36, 0.34, 0.00, 0.27, 0.28, 0.03, 0.00, 0.04, 0.55, 0.78, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
334, 0, 6.660, 0.98, 1, -71.9, -128.3, 948.7, 0.705, 0.206, -0.303, 1.42, 0.56, 3.05, 0.90, 0.00, 0.00, 0.35, 0.40, 0.00, 0.31, 0.31, 0.04, 0.00, 0.00, 0.56, 0.82, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
335, 0, 6.680, 0.88, 1, -72.8, -129.4, 954.5, 0.695, 0.211, -0.307, 1.27, 0.54, 3.10, 0.72, 0.00, 0.00, 0.32, 0.57, 0.00, 0.31, 0.34, 0.06, 0.00, 0.08, 0.48, 0.86, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
336, 0, 6.700, 0.98, 1, -73.0, -129.5, 954.7, 0.678, 0.197, -0.303, 1.40, 0.59, 3.03, 0.57, 0.00, 0.00, 0.28, 0.61, 0.00, 0.35, 0.27, 0.07, 0.05, 0.15, 0.40, 0.81, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
337, 0, 6.720, 0.88, 1, -73.4, -129.4, 955.8, 0.667, 0.182, -0.298, 1.54, 0.65, 2.88, 0.37, 0.00, 0.00, 0.25, 0.67, 0.00, 0.30, 0.30, 0.09, 0.14, 0.21, 0.25, 0.73, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
338, 0, 6.740, 0.88, 1, -73.5, -129.6, 956.6, 0.656, 0.180, -0.298, 1.70, 0.79, 2.66, 0.23, 0.00, 0.00, 0.20, 0.63, 0.00, 0.34, 0.29, 0.12, 0.15, 0.24, 0.16, 0.63, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
339, 0, 6.760, 0.88, 1, -73.4, -129.9, 955.7, 0.649, 0.179, -0.298, 1.67, 0.73, 2.53, 0.13, 0.00, 0.00, 0.20, 0.72, 0.00, 0.40, 0.39, 0.26, 0.09, 0.24, 0.04, 0.54, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
340, 0, 6.780, 0.88, 1, -73.5, -130.3, 955.6, 0.645, 0.182, -0.298, 1.68, 0.80, 2.45, 0.21, 0.00, 0.00, 0.18, 0.81, 0.00, 0.51, 0.41, 0.33, 0.00, 0.22, 0.04, 0.49, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
341, 0, 6.800, 0.88, 1, -73.8, -130.5, 956.1, 0.648, 0.188, -0.299, 1.73, 0.60, 2.38, 0.33, 0.00, 0.00, 0.14, 0.87, 0.00, 0.61, 0.44, 0.41, 0.01, 0.22, 0.00, 0.30, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
342, 0, 6.820, 0.88, 1, -73.9, -130.7, 955.7, 0.644, 0.197, -0.299, 1.82, 0.59, 2.33, 0.53, 0.00, 0.00, 0.07, 0.84, 0.00, 0.62, 0.37, 0.43, 0.01, 0.33, 0.00, 0.23, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
343, 0, 6.840, 0.88, 1, -74.5, -131.5, 958.2, 0.633, 0.203, -0.298, 1.87, 0.59, 2.38, 0.70, 0.00, 0.00, 0.07, 0.80, 0.00, 0.60, 0.32, 0.50, 0.01, 0.38, 0.00, 0.20, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
344, 0, 6.860, 0.88, 1, -74.7, -131.5, 956.2, 0.643, 0.209, -0.300, 1.89, 0.73, 2.38, 0.75, 0.00, 0.00, 0.07, 0.72, 0.00, 0.59, 0.31, 0.52, 0.02, 0.46, 0.00, 0.20, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
345, 0, 6.880, 0.88, 1, -74.8, -131.6, 956.5, 0.614, 0.197, -0.296, 1.88, 0.80, 2.43, 0.77, 0.00, 0.00, 0.13, 0.76, 0.00, 0.58, 0.35, 0.47, 0.02, 0.36, 0.00, 0.14, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
346, 0, 6.900, 0.88, 1, -75.1, -131.2, 956.9, 0.637, 0.204, -0.297, 1.80, 0.70, 2.35, 0.85, 0.00, 0.00, 0.09, 0.73, 0.00, 0.66, 0.41, 0.35, 0.02, 0.41, 0.08, 0.01, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
347, 0, 6.920, 0.88, 1, -75.4, -131.9, 963.8, 0.625, 0.211, -0.294, 1.60, 0.59, 2.48, 1.04, 0.00, 0.00, 0.16, 0.65, 0.00, 0.58, 0.34, 0.26, 0.00, 0.22, 0.25, 0.09, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
348, 0, 6.940, 0.88, 1, -74.7, -130.8, 954.8, 0.664, 0.228, -0.301, 1.49, 0.46, 2.57, 1.15, 0.00, 0.00, 0.17, 0.49, 0.00, 0.40, 0.35, 0.13, 0.00, 0.16, 0.36, 0.08, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
349, 0, 6.960, 0.88, 1, -74.5, -130.8, 955.3, 0.672, 0.225, -0.297, 1.47, 0.59, 2.83, 1.14, 0.00, 0.00, 0.27, 0.42, 0.00, 0.18, 0.36, 0.08, 0.00, 0.02, 0.37, 0.08, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
350, 0, 6.980, 0.88, 1, -74.4, -130.9, 956.1, 0.680, 0.219, -0.295, 1.52, 0.64, 2.91, 1.17, 0.00, 0.00, 0.36, 0.49, 0.00, 0.16, 0.39, 0.00, 0.00, 0.02, 0.36, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
351, 0, 7.000, 0.88, 1, -74.4, -130.9, 954.3, 0.680, 0.212, -0.292, 1.47, 0.64, 3.02, 1.09, 0.00, 0.00, 0.36, 0.54, 0.00, 0.27, 0.41, 0.01, 0.00, 0.02, 0.32, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
352, 0, 7.020, 0.88, 1, -74.6, -131.4, 956.2, 0.661, 0.208, -0.288, 1.34, 0.49, 3.12, 1.08, 0.00, 0.00, 0.35, 0.60, 0.00, 0.28, 0.38, 0.01, 0.00, 0.07, 0.32, 0.01, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
353, 0, 7.040, 0.88, 1, -74.5, -131.3, 954.1, 0.659, 0.200, -0.283, 1.32, 0.42, 3.12, 0.93, 0.00, 0.00, 0.28, 0.58, 0.00, 0.26, 0.36, 0.12, 0.00, 0.07, 0.15, 0.01, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
354, 0, 7.060, 0.88, 1, -75.3, -132.5, 964.8, 0.669, 0.223, -0.294, 1.43, 0.60, 3.08, 0.93, 0.00, 0.00, 0.33, 0.63, 0.00, 0.14, 0.26, 0.19, 0.00, 0.06, 0.09, 0.01, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
355, 0, 7.080, 0.88, 1, -75.1, -131.9, 960.3, 0.672, 0.207, -0.290, 1.58, 0.79, 2.91, 0.81, 0.00, 0.00, 0.30, 0.63, 0.00, 0.18, 0.25, 0.29, 0.02, 0.00, 0.07, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
356, 0, 7.100, 0.88, 1, -74.8, -131.7, 959.2, 0.650, 0.191, -0.284, 1.74, 0.86, 2.88, 0.60, 0.00, 0.00, 0.26, 0.70, 0.00, 0.27, 0.29, 0.26, 0.02, 0.00, 0.08, 0.08, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
357, 0, 7.120, 0.88, 1, -74.5, -131.8, 959.0, 0.645, 0.195, -0.284, 1.75, 0.82, 2.86, 0.36, 0.00, 0.00, 0.22, 0.64, 0.00, 0.45, 0.32, 0.18, 0.08, 0.00, 0.07, 0.09, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
358, 0, 7.140, 0.88, 1, -74.1, -131.8, 957.8, 0.661, 0.204, -0.285, 1.67, 0.58, 2.88, 0.16, 0.00, 0.00, 0.27, 0.56, 0.00, 0.54, 0.24, 0.08, 0.06, 0.00, 0.09, 0.18, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
359, 0, 7.160, 0.88, 1, -73.9, -132.3, 957.8, 0.662, 0.213, -0.286, 1.50, 0.56, 2.88, 0.10, 0.00, 0.00, 0.26, 0.53, 0.00, 0.54, 0.21, 0.00, 0.06, 0.03, 0.19, 0.15, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
360, 0, 7.180, 0.88, 1, -73.9, -132.4, 955.2, 0.654, 0.211, -0.281, 1.36, 0.46, 2.87, 0.02, 0.00, 0.00, 0.25, 0.49, 0.00, 0.46, 0.15, 0.00, 0.00, 0.05, 0.36, 0.27, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
361, 0, 7.200, 0.88, 1, -74.3, -132.6, 953.2, 0.652, 0.209, -0.277, 1.31, 0.42, 2.94, 0.00, 0.00, 0.00, 0.24, 0.51, 0.00, 0.36, 0.11, 0.00, 0.03, 0.05, 0.44, 0.30, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
362, 0, 7.220, 0.88, 1, -75.3, -133.6, 957.7, 0.639, 0.223, -0.283, 1.46, 0.35, 3.00, 0.00, 0.00, 0.00, 0.20, 0.53, 0.00, 0.33, 0.12, 0.02, 0.03, 0.02, 0.45, 0.45, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
